ticker,Расширение,Ложный пробой,Колено,2xEXTR,Не на уровне,От плотности,Контр тренд,Треугольник,50%,Datetime,PNL,filenames
Real_Si,0,1,0,0,0,0,0,0,0,-1,+,"['Real_Si_15_f6ccb6948c6c4542c77c2b28230b6be0.png', 'Real_Si_3_44c461d2726f49a82434c53c00a01afd.png']"
ZVZ_SOL,0,1,1,0,0,0,0,0,0,-1,+,"['ZVZ_SOL_15_54c360c02d88271a067c9bb48b5d4656.png', 'ZVZ_SOL_3_2d44c94c89d904601abe925906110475.png']"
ZVZ_SOL,0,1,1,0,0,0,0,0,0,-1,-,"['ZVZ_SOL_15_b948a8d98683ea1a13977c3c17e76d7a.png', 'ZVZ_SOL_3_cdec077c77a7ab320ba010324a81d482.png']"
ZVZ_SOL,1,0,1,0,0,0,0,0,0,-1,+,"['ZVZ_SOL_15_bf2757564bcb7b85f98e26af25082638.png', 'ZVZ_SOL_3_b9d99cbb6d9f7211846fe11e8691aa2e.png']"
ZVZ_Si,1,0,1,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_a4e8f5b504ca02a6c20784613bc9f80d.png', 'ZVZ_Si_3_84d48ec3ea25e20a82ce897105c71afa.png']"
ZVZ_Si,0,1,1,0,0,0,0,0,0,-1,+,"['ZVZ_Si_15_0fee70d98728b6972374a6a841463367.png', 'ZVZ_Si_3_ab1fb8ccbf8a6d2d7b45d92994b73fbc.png']"
Real_Si,0,1,0,0,0,0,0,0,0,-1,-,"['Real_Si_15_70ba730365678231d767ab391954d8a7.png', 'Real_Si_3_4d0c99dd9a96d9d5d0e66feb9e2caa19.png']"
Real_Si,0,0,0,0,1,0,0,0,0,-1,-,"['Real_Si_15_441140cbc81d2a74e6f14ce1bf3c84cd.png', 'Real_Si_3_ac611f8af9090eac86ce9b934bc88ce7.png']"
Real_DOT,1,0,0,0,0,0,0,0,0,-1,+,"['Real_DOT_15_930626c6264b3fc783914c67774be89e.png', 'Real_DOT_3_eef8fbf889482499de39ed90049d587a.png']"
Real_ADA,0,1,0,0,0,0,0,0,0,-1,+,"['Real_ADA_15_eadaace93eaf6dc5391376dbcd7493d0.png', 'Real_ADA_3_f14812678c4e1597e22a7dee5e30a618.png']"
Real_ADA,0,1,0,1,0,0,0,0,0,-1,+,"['Real_ADA_15_9c3604a44b151e68ed21001691323f1b.png', 'Real_ADA_3_f3fe5c746000328020018429ba5d9a52.png']"
Real_AVAX,1,0,0,1,0,0,0,0,0,-1,-,"['Real_AVAX_15_5e5ad95c9e936a02be6f342ca559bbf1.png', 'Real_AVAX_3_f3425c6f0a05be6bfe5469c8d86d29fd.png']"
Real_AVAX,0,1,0,0,0,0,0,0,0,-1,0,"['Real_AVAX_15_7160c8358258fce65817d65dce70b0ba.png', 'Real_AVAX_3_863bad3d37c4fec9ca7262e24c216bed.png']"
Real_AVAX,1,0,0,0,0,0,0,0,0,-1,+,"['Real_AVAX_15_2289e125367f670111d7a57e5dc2fff3.png', 'Real_AVAX_3_64ee73887d5a392a49e3983789230dee.png']"
Real_MATIC,1,0,0,0,0,0,0,0,0,-1,-,"['Real_MATIC_15_00cab8ec099c8f3fff5c27377a65e650.png', 'Real_MATIC_3_d22659a2a8fd720f4a3dc37421eedb3b.png']"
Real_MATIC,0,1,0,0,0,0,0,0,0,-1,+,"['Real_MATIC_15_e6e559b89b506162142e96d0a95e1d88.png', 'Real_MATIC_3_da007c92dbb68c395023527f39c0c069.png']"
Real_SOL,0,1,0,0,0,0,0,0,0,-1,+,"['Real_SOL_15_6bb9b342c6cc554050967eaa090a5082.png', 'Real_SOL_3_e58e8124c629693f959ee98da8301805.png']"
ZVZ_ATOM,0,1,0,0,0,0,0,0,0,-1,+,"['ZVZ_ATOM_15_f57682159ff22aeefdc2494b872ccf5b.png', 'ZVZ_ATOM_3_8fb818b6104b9cf597072cf5cafd9e86.png']"
ZVZ_ATOM,0,0,1,1,0,0,0,0,0,-1,0,"['ZVZ_ATOM_15_631b18a2d2928adcf8d8ccf505fcee9e.png', 'ZVZ_ATOM_3_be524f99daacd6109af78d70381abf8e.png']"
ZVZ_Si,0,0,0,1,0,0,0,0,0,-1,+,"['ZVZ_Si_15_79237a9423b5f5041a63853ecd1f2a66.png', 'ZVZ_Si_3_869a3e52681c54dc690dc49093a8b4e7.png']"
ZVZ_Si,1,0,0,0,0,0,0,0,0,-1,-,"['ZVZ_Si_15_c817b9c3ff6e14fa750ccd7c50e248bb.png', 'ZVZ_Si_3_78342bcb42f55ae7a93541bbaf2f31be.png']"
